Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Mortgage Loan,Not Specified,Personal Loan,Debt Consolidation Loan,Credit-Builder Loan,Payday Loan,Home Equity Loan,Auto Loan,Student Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
49.0,38750.41,2987.200833,1,5.0,7.0,4.0,,,,,1.0,1.0,1.0,,1.0,5.0,3.0,5.39,1.0,Good,27.94,26.49005473,32,No,121.7266406,201.7513275,LowspentLargevaluepayments,245.2421151,Good
49.0,38750.41,2987.200833,1,5.0,7.0,4.0,,,,,1.0,1.0,1.0,,1.0,5.0,3.0,8.39,1.0,Good,27.94,29.6342641,33,NM,121.7266406,281.8056815,LowspentSmallvaluepayments,185.1877611,Good
49.0,38750.41,2987.200833,1,5.0,7.0,4.0,,,,,1.0,1.0,1.0,,1.0,5.0,3.0,8.39,1.0,,27.94,24.59400288,33,No,121.7266406,365.4344242,LowspentSmallvaluepayments,101.5590185,Good
49.0,38750.41,2987.200833,1,5.0,7.0,0.0,,,,,1.0,1.0,1.0,,1.0,5.0,1.0,8.39,1.0,Good,27.94,26.43784336,0,No,121.7266406,397.6670564,LowspentSmallvaluepayments,69.32638628,Good
55.0,136542.08,0.0,3,7.0,14.0,2.0,,,,,1.0,,1.0,,,27.0,15.0,5.74,0.0,Standard,27.94,40.72919527,0,No,178.5746011,184.6089779,HighspentLargevaluepayments,1001.067088,Standard
55.0,136542.08,11242.50667,10,7.0,14.0,2.0,,,,,1.0,,1.0,,,27.0,15.0,5.74,0.0,Standard,27.94,27.40920101,25,No,178.5746011,386.6737562,HighspentMediumvaluepayments,809.0023093,Standard
55.0,136542.08,11242.50667,3,7.0,14.0,2.0,,,,,1.0,,1.0,,,23.0,15.0,2.74,0.0,Standard,27.94,35.64209022,25,No,178.5746011,257.5353854,HighspentMediumvaluepayments,938.1406801,Standard
55.0,136542.08,11242.50667,3,7.0,14.0,2.0,,,,,1.0,,1.0,,,27.0,18.0,5.74,0.0,Standard,27.94,35.31300853,25,No,178.5746011,774.3292414,HighspentSmallvaluepayments,431.3468242,Standard
55.0,136542.08,11242.50667,3,7.0,14.0,2.0,,,,,1.0,,1.0,,,28.0,15.0,5.74,0.0,Standard,27.94,31.17699796,25,No,178.5746011,162.7369841,HighspentMediumvaluepayments,1032.939081,Standard
55.0,136542.08,11242.50667,3,7.0,14.0,2.0,,,,,1.0,,1.0,,,27.0,0.0,5.74,0.0,Standard,27.94,41.28753703,26,No,178.5746011,329.0332915,LowspentMediumvaluepayments,896.6427741,Standard
55.0,136542.08,11242.50667,3,7.0,14.0,2.0,,,,,1.0,,1.0,,,27.0,15.0,5.74,2.0,,27.94,29.63326719,26,No,178.5746011,205.8991678,HighspentLargevaluepayments,979.7768977,Standard
31.0,126253.65,10315.1375,0,2.0,1.0,2.0,,,1.0,,,,,,1.0,0.0,12.0,0.0,2.0,Good,27.94,36.87823339,31,No,194.2730775,977.7607673,LowspentMediumvaluepayments,139.4799052,Good
31.0,126253.65,0.0,0,2.0,1.0,2.0,,,1.0,,,,,,1.0,5.0,9.0,1.08,2.0,Good,27.94,36.91732206,31,No,194.2730775,1304.571176,LowspentSmallvaluepayments,,Good
31.0,126253.65,10315.1375,0,2.0,1.0,2.0,,,1.0,,,,,,1.0,2.0,11.0,1.08,2.0,Good,27.94,28.21814294,31,No,194.2730775,246.5373777,HighspentLargevaluepayments,830.7032948,Good
31.0,126253.65,10315.1375,0,2.0,1.0,2.0,,,1.0,,,,,,1.0,4.0,9.0,1.08,2.0,Good,27.94,31.03236436,0,No,194.2730775,551.122954,HighspentSmallvaluepayments,546.1177186,Standard
31.0,126253.65,10315.1375,0,2.0,1.0,2.0,,,1.0,,,,,,1.0,4.0,9.0,1.08,2.0,Good,27.94,31.49038254,31,No,194.2730775,146.7180611,HighspentLargevaluepayments,930.5226115,Standard
31.0,126253.65,10315.1375,0,2.0,1.0,2.0,,,1.0,,,,,,1.0,4.0,9.0,1.08,2.0,Good,27.94,35.26350776,31,NM,194.2730775,657.1775945,HighspentSmallvaluepayments,440.063078,Standard
31.0,126253.65,10315.1375,0,2.0,1.0,2.0,,,1.0,,,,,,1.0,1.0,9.0,0.0,5.0,Good,27.94,29.6527904,31,No,194.2730775,669.454073,HighspentSmallvaluepayments,427.7865996,Standard
32.0,126253.65,10315.1375,0,2.0,1.0,2.0,,,1.0,,,,,,1.0,3.0,9.0,1.08,5.0,Good,27.94,42.45212042860001,31,NM,194.2730775,0.0,,875.882236,Standard
41.0,30528.52,2269.043333,4,2.0,6.0,1.0,,,,,,,,1.0,,3.0,10.0,7.26,4.0,,27.94,27.30849306,18,No,15.55732155,197.2413863,LowspentMediumvaluepayments,294.1056255,Good
41.0,30528.52,2269.043333,4,2.0,6.0,1.0,,,,,,,,1.0,,3.0,10.0,7.26,4.0,Good,27.94,26.2742765,0,No,15.55732155,70.3654981,HighspentSmallvaluepayments,400.9815137,Standard
42.0,30528.52,0.0,4,2.0,6.0,1.0,,,,,,,,1.0,,6.0,8.0,0.0,4.0,Good,27.94,36.63895765,18,No,15.55732155,210.4001617,LowspentLargevaluepayments,270.94685,Good
42.0,30528.52,2269.043333,4,2.0,6.0,1.0,,,,,,,,1.0,,3.0,10.0,7.26,4.0,Good,27.94,36.01409096,18,No,15.55732155,184.750554,LowspentSmallvaluepayments,316.5964578,Good
42.0,30528.52,2269.043333,4,2.0,6.0,1.0,,,,,,,,1.0,,3.0,10.0,7.26,4.0,Good,27.94,38.20316567,0,No,15.55732155,188.0609169,LowspentLargevaluepayments,293.2860949,Good
42.0,30528.52,2269.043333,4,2.0,6.0,1.0,,,,,,,,1.0,,4.0,10.0,7.26,5.0,,27.94,27.19592665,0,No,15.55732155,269.5336277,LowspentSmallvaluepayments,231.8133841,Good
42.0,30528.52,2269.043333,4,2.0,6.0,1.0,,,,,,,,1.0,,1.0,10.0,7.26,5.0,Good,27.94,38.0914984,0,No,15.55732155,38.24361164,HighspentLargevaluepayments,413.1034001,Good
42.0,30528.52,0.0,10,2.0,6.0,1.0,,,,,,,,1.0,,3.0,10.0,2.26,5.0,Good,27.94,36.56173306,19,No,15.55732155,10000.0,LowspentMediumvaluepayments,377.7346792,Standard
23.0,25664.86,1904.738333,7,7.0,17.0,0.0,,,,,,,,,,10.0,11.0,0.9,2.0,Standard,27.94,38.30762899,25,Yes,0.0,23.1732145,,407.3006188,Standard
23.0,25664.86,1904.738333,7,7.0,17.0,0.0,,,,,,,,,,10.0,14.0,0.9,2.0,Standard,27.94,38.53762742,25,Yes,0.0,37.79286391,HighspentLargevaluepayments,392.6809694,Standard
23.0,25664.86,1904.738333,7,7.0,17.0,0.0,,,,,,,,,,10.0,11.0,0.0,2.0,,27.94,24.36862683,25,Yes,0.0,163.0255073,LowspentLargevaluepayments,297.448326,Standard
23.0,25664.86,1904.738333,7,7.0,17.0,0.0,,,,,,,,,,10.0,10.0,0.0,2.0,,27.94,24.59220272,25,Yes,0.0,53.63112858,HighspentMediumvaluepayments,386.8427048,Poor
23.0,25664.86,1904.738333,7,7.0,17.0,0.0,,,,,,,,,,10.0,11.0,0.0,2.0,Standard,27.94,25.22215011,25,Yes,0.0,95.31230407,LowspentSmallvaluepayments,385.1615293,Poor
24.0,25664.86,0.0,7,7.0,17.0,0.0,,,,,,,,,,10.0,12.0,7.9,2.0,Standard,27.94,36.17270564,26,Yes,0.0,34.58452559,HighspentMediumvaluepayments,405.8893077,Poor
24.0,25664.86,1904.738333,7,7.0,17.0,0.0,,,,,,,,,,10.0,11.0,0.9,2.0,Standard,27.94,28.60578081,26,Yes,0.0,119.8154202,LowspentSmallvaluepayments,360.6584132,Poor
41.0,10412.225,761.6854167,8,7.0,10.0,3.0,1.0,1.0,,,,,1.0,,,19.0,13.0,10.13,5.0,Standard,27.94,25.0156046,29,Yes,18.83691358,24.22672892,HighspentSmallvaluepayments,293.1048992,Standard
41.0,10412.225,761.6854167,8,7.0,10.0,0.0,1.0,1.0,,,,,1.0,,,15.0,13.0,15.13,5.0,Standard,27.94,31.0708048,29,Yes,18.83691358,0.0,HighspentLargevaluepayments,288.1271653,Standard
41.0,10412.225,761.6854167,8,7.0,10.0,3.0,1.0,1.0,,,,,1.0,,,16.0,13.0,7.13,5.0,Standard,27.94,39.56168205,0,Yes,18.83691358,87.28518765,LowspentSmallvaluepayments,260.0464404,Standard
41.0,10412.225,761.6854167,8,7.0,10.0,3.0,1.0,1.0,,,,,1.0,,,15.0,10.0,10.13,5.0,Standard,27.94,25.32788717,29,Yes,18.83691358,57.89933771,LowspentLargevaluepayments,269.4322904,Standard
41.0,10412.225,761.6854167,8,7.0,10.0,3.0,1.0,1.0,,,,,1.0,,,15.0,13.0,10.13,7.0,Standard,27.94,38.08738991,30,Yes,18.83691358,0.0,HighspentLargevaluepayments,288.9130402,Standard
41.0,10412.225,761.6854167,8,7.0,10.0,3.0,1.0,1.0,,,,,1.0,,,15.0,13.0,10.13,7.0,Standard,27.94,37.64959165,30,Yes,18.83691358,75.10422993,LowspentSmallvaluepayments,272.2273982,Poor
42.0,10412.225,0.0,8,7.0,10.0,3.0,1.0,1.0,,,,,1.0,,,15.0,11.0,10.13,7.0,Standard,27.94,35.81865686,30,Yes,18.83691358,76.36305684,LowspentSmallvaluepayments,270.9685712,Poor
34.0,28238.45,2167.204167,5,5.0,17.0,3.0,,,2.0,,1.0,,,,,30.0,19.0,19.82,2.0,,27.94,27.66998879,21,Yes,56.16091247,38.10550542,HighspentSmallvaluepayments,382.4539988,Standard
34.0,28238.45,2167.204167,5,5.0,17.0,3.0,,,2.0,,1.0,,,,,30.0,0.0,19.82,2.0,,27.94,31.82872473,21,Yes,56.16091247,24.61993061,HighspentLargevaluepayments,375.9395736,Standard
34.0,28238.45,2167.204167,5,5.0,17.0,3.0,,,2.0,,1.0,,,,,30.0,22.0,19.82,2.0,Standard,27.94,38.05238879,21,Yes,56.16091247,90.04694484,LowspentSmallvaluepayments,360.5125594,Standard
34.0,28238.45,2167.204167,5,5.0,17.0,3.0,,,2.0,,1.0,,,,,30.0,19.0,19.82,2.0,Standard,27.94,30.51876329,21,NM,56.16091247,179.110379,LowspentSmallvaluepayments,271.4491252,Standard
34.0,28238.45,0.0,5,5.0,17.0,3.0,,,2.0,,1.0,,,,,30.0,17.0,19.82,2.0,Standard,27.94,36.05277477,21,Yes,56.16091247,72.05573094,HighspentMediumvaluepayments,338.5037733,Standard
34.0,28238.45,2167.204167,5,5.0,17.0,3.0,,,2.0,,1.0,,,,,27.0,20.0,19.82,2.0,Standard,27.94,36.8511981,21,Yes,56.16091247,177.2130295,LowspentMediumvaluepayments,263.3464747,Standard
35.0,28238.45,2167.204167,5,5.0,17.0,3.0,,,2.0,,1.0,,,,,30.0,19.0,19.82,5.0,Standard,27.94,27.03713759,21,Yes,56.16091247,154.1802115,LowspentMediumvaluepayments,286.3792927,Standard
35.0,28238.45,2167.204167,5,5.0,17.0,3.0,,,2.0,,1.0,,,,,30.0,17.0,19.82,5.0,,27.94,33.83529056,0,Yes,56.16091247,139.7872666,LowspentMediumvaluepayments,300.7722376,Standard
28.0,33136.35,0.0,0,3.0,12.0,0.0,,1.0,,,,1.0,,,,3.0,3.0,5.34,0.0,Good,27.94,36.87588634,32,No,31.92363404,100.2228512,HighspentSmallvaluepayments,395.9897647,Good
28.0,33136.35,2681.3625,10,3.0,12.0,2.0,,1.0,,,,1.0,,,,3.0,1.0,2.34,0.0,Good,27.94,30.70897723,32,No,31.92363404,46.93668112,,449.2759348,Good
28.0,33136.35,2681.3625,0,3.0,12.0,2.0,,1.0,,,,1.0,,,,0.0,1.0,2.34,0.0,Good,27.94,23.37854363,32,No,31.92363404,260.0094872,LowspentSmallvaluepayments,266.2031287,Good
28.0,33136.35,2681.3625,0,3.0,12.0,2.0,,1.0,,,,1.0,,,,3.0,1.0,2.34,0.0,Good,27.94,27.9687059,0,No,31.92363404,94.17218376,LowspentSmallvaluepayments,432.0404322,Good
29.0,33136.35,2681.3625,0,3.0,12.0,2.0,,1.0,,,,1.0,,,,6.0,0.0,5.34,0.0,Good,27.94,32.70957671,33,No,31.92363404,246.6902567,LowspentLargevaluepayments,259.5223593,Good
29.0,33136.35,2681.3625,0,3.0,12.0,2.0,,1.0,,,,1.0,,,,0.0,1.0,2.34,0.0,Good,27.94,36.04391652,33,No,31.92363404,113.8450298,HighspentSmallvaluepayments,382.3675861,Good
29.0,33136.35,2681.3625,0,3.0,12.0,2.0,,1.0,,,,1.0,,,,8.0,1.0,2.34,2.0,Good,27.94,34.82048225,33,No,31.92363404,66.90734517,HighspentMediumvaluepayments,419.3052708,Standard
29.0,33136.35,2681.3625,0,3.0,12.0,0.0,,1.0,,,,1.0,,,,3.0,1.0,2.34,16.0,Good,27.94,35.99152261,33,No,31.92363404,230.6520079,LowspentLargevaluepayments,275.5606081,Good
16.0,31816.07,0.0,4,5.0,18.0,4.0,1.0,,,,,,1.0,1.0,1.0,6.0,14.0,16.8,6.0,Standard,27.94,39.05948865,31,Yes,105.4263916,96.47812641,HighspentMediumvaluepayments,292.3293987,Standard
16.0,31816.07,2442.339167,4,5.0,18.0,4.0,1.0,,,,,,1.0,1.0,1.0,5.0,14.0,13.8,6.0,Standard,27.94,32.65099722,31,Yes,105.4263916,67.81363834,HighspentMediumvaluepayments,320.9938867,Standard
14.0,31816.07,0.0,4,5.0,18.0,4.0,1.0,,,,,,1.0,1.0,1.0,5.0,14.0,13.8,6.0,Standard,27.94,30.97783603,31,Yes,105.4263916,87.16483081,HighspentMediumvaluepayments,301.6426943,Standard
16.0,31816.07,0.0,4,5.0,18.0,4.0,1.0,,,,,,1.0,1.0,1.0,5.0,16.0,13.8,6.0,,27.94,30.97991256,31,Yes,105.4263916,91.1885305,HighspentSmallvaluepayments,307.6189946,Standard
16.0,31816.07,2442.339167,4,5.0,18.0,4.0,1.0,,,,,,1.0,1.0,1.0,5.0,14.0,13.8,6.0,Standard,27.94,32.96493287,0,Yes,105.4263916,142.4609608,HighspentSmallvaluepayments,256.3465643,Standard
16.0,31816.07,2442.339167,4,5.0,18.0,4.0,1.0,,,,,,1.0,1.0,1.0,5.0,14.0,13.8,6.0,Standard,27.94,27.19336189,0,NM,105.4263916,89.12959627,HighspentSmallvaluepayments,309.6779288,Standard
16.0,31816.07,2442.339167,4,5.0,18.0,4.0,1.0,,,,,,1.0,1.0,1.0,6.0,13.0,13.8,6.0,Standard,27.94,36.35185783,31,Yes,105.4263916,155.2597496,LowspentLargevaluepayments,253.5477755,Standard
16.0,31816.07,2442.339167,4,5.0,18.0,4.0,1.0,,,,,,1.0,1.0,1.0,5.0,14.0,13.8,6.0,Standard,27.94,30.90968726,31,Yes,105.4263916,58.28731106,HighspentLargevaluepayments,320.520214,Standard
32.0,84845.48,7187.456667,4,3.0,10.0,3.0,,1.0,,1.0,,,,1.0,,6.0,10.0,8.52,1.0,Good,27.94,37.66312106,24,No,137.0118815,142.8455655,HighspentMediumvaluepayments,688.8882196,Standard
32.0,84845.48,7187.456667,4,3.0,10.0,3.0,,1.0,,1.0,,,,1.0,,3.0,10.0,8.52,1.0,Good,27.94,37.62849588,24,No,137.0118815,293.4274536,HighspentMediumvaluepayments,538.3063316,Good
32.0,84845.48,7187.456667,4,3.0,10.0,3.0,,1.0,,1.0,,,,1.0,,8.0,10.0,8.52,1.0,Good,27.94,34.21066331,24,No,137.0118815,489.6618473,,382.0719379,Good
32.0,84845.48,7187.456667,4,3.0,10.0,0.0,,1.0,,1.0,,,,1.0,,6.0,12.0,8.52,1.0,Good,27.94,30.71402,24,No,137.0118815,501.7872765,LowspentLargevaluepayments,349.9465087,Good
32.0,84845.48,7187.456667,4,3.0,10.0,3.0,,1.0,,1.0,,,,1.0,,6.0,10.0,8.52,6.0,,27.94,36.48591566,24,No,137.0118815,10000.0,HighspentLargevaluepayments,725.9144316,Good
33.0,84845.48,7187.456667,4,3.0,10.0,0.0,,1.0,,1.0,,,,1.0,,9.0,10.0,8.52,6.0,,27.94,31.55749456,24,No,137.0118815,10000.0,,184.2543243,Good
33.0,84845.48,7187.456667,4,3.0,10.0,3.0,,1.0,,1.0,,,,1.0,,6.0,11.0,8.52,6.0,Good,27.94,31.98769031,0,No,137.0118815,225.8106267,HighspentMediumvaluepayments,605.9231585,Standard
33.0,84845.48,7187.456667,4,3.0,10.0,3.0,,1.0,,1.0,,,,1.0,,6.0,10.0,8.52,6.0,Good,27.94,32.51711324,24,NM,137.0118815,116.5869322,HighspentMediumvaluepayments,715.1468529,Standard
41.0,36439.06,3248.588333,5,6.0,5.0,3.0,,,,,,1.0,,1.0,1.0,12.0,0.0,0.0,2.0,Good,27.94,38.01642308,20,No,59.99582246,46.55670143,HighspentMediumvaluepayments,468.3063094,Poor
42.0,36439.06,3248.588333,5,6.0,5.0,3.0,,,,,,1.0,,1.0,1.0,12.0,10.0,2.12,2.0,Good,27.94,36.2159869,21,No,59.99582246,38.53933604,HighspentLargevaluepayments,466.3236748,Standard
42.0,36439.06,3248.588333,5,6.0,5.0,0.0,,,,,,1.0,,1.0,1.0,12.0,9.0,2.12,2.0,Good,27.94,36.31564606,21,No,59.99582246,23.03848216,HighspentLargevaluepayments,481.8245287,Standard
42.0,36439.06,3248.588333,5,6.0,5.0,3.0,,,,,,1.0,,1.0,1.0,8.0,9.0,2.12,2.0,Good,27.94,29.84187825,21,No,59.99582246,220.6814358,LowspentLargevaluepayments,314.181575,Poor
42.0,36439.06,3248.588333,5,6.0,5.0,3.0,,,,,,1.0,,1.0,1.0,17.0,9.0,2.12,2.0,Good,27.94,29.26203825,21,No,59.99582246,302.347718,LowspentLargevaluepayments,232.5152928,Poor
42.0,36439.06,3248.588333,5,6.0,5.0,3.0,,,,,,1.0,,1.0,1.0,12.0,9.0,2.12,2.0,Good,27.94,29.24671828,21,No,59.99582246,49.54224495,HighspentLargevaluepayments,455.3207659,Poor
42.0,36439.06,3248.588333,5,6.0,5.0,3.0,,,,,,1.0,,1.0,1.0,12.0,9.0,2.12,2.0,Good,27.94,40.0945146,21,No,59.99582246,77.06052365,HighspentMediumvaluepayments,437.8024872,Poor
42.0,36439.06,3248.588333,5,6.0,5.0,3.0,,,,,,1.0,,1.0,1.0,12.0,9.0,9.12,2.0,Good,27.94,29.39914994,21,No,59.99582246,180.5019407,HighspentSmallvaluepayments,344.3610701,Poor
50.0,59673.22,5200.768333,3,4.0,12.0,2.0,,,,1.0,1.0,,,,,5.0,8.0,6.0,1.0,,27.94,38.55117513,32,No,90.7254778,435.6624028,LowspentMediumvaluepayments,273.6889527,Good
50.0,59673.22,5200.768333,3,4.0,12.0,2.0,,,,1.0,1.0,,,,,9.0,10.0,12.0,1.0,Good,27.94,31.76648753,33,No,5405.460000000196,340.1519235,HighspentSmallvaluepayments,349.1994321,Good
14.0,59673.22,5200.768333,3,4.0,12.0,2.0,,,,1.0,1.0,,,,,2.0,8.0,6.0,1.0,Good,27.94,30.27628984,33,No,90.7254778,379.9043817,LowspentMediumvaluepayments,329.4469739,Good
50.0,59673.22,5200.768333,3,4.0,12.0,2.0,,,,1.0,1.0,,,,,4.0,11.0,6.0,3.0,Good,27.94,31.98097694,33,No,90.7254778,200.5421476,LowspentSmallvaluepayments,518.8092079,Good
50.0,59673.22,5200.768333,3,4.0,12.0,2.0,,,,1.0,1.0,,,,,5.0,9.0,0.0,3.0,Good,27.94,34.62657989,33,No,90.7254778,281.000206,HighspentSmallvaluepayments,408.3511495,Good
50.0,59673.22,5200.768333,3,4.0,12.0,2.0,,,,1.0,1.0,,,,,4.0,12.0,6.0,3.0,Good,27.94,37.52121582,33,No,90.7254778,143.6918041,HighspentMediumvaluepayments,535.6595514,Good
51.0,59673.22,5200.768333,3,4.0,12.0,2.0,,,,1.0,1.0,,,,,4.0,9.0,6.0,3.0,Good,27.94,27.38215041,33,NM,90.7254778,243.0072318,HighspentSmallvaluepayments,446.3441238,Good
51.0,59673.22,5200.768333,3,4.0,12.0,2.0,,,,1.0,1.0,,,,,0.0,7.0,6.0,3.0,Good,27.94,36.11979734,0,NM,90.7254778,101.4225286,HighspentMediumvaluepayments,577.9288269,Good
43.0,17147.215,1129.934583,2,3.0,4.0,0.0,,,,,,,,,,1.0,1.0,9.99,4.0,,27.94,33.49296446,19,No,0.0,114.9562532,LowspentMediumvaluepayments,278.0372051,Good
44.0,17147.215,1129.934583,2,3.0,4.0,0.0,,,,,,,,,,6.0,1.0,9.99,4.0,Good,27.94,34.81392031,0,NM,0.0,142.7711344,LowspentSmallvaluepayments,260.2223239,Good
44.0,17147.215,1129.934583,2,3.0,4.0,0.0,,,,,,,,,,11.0,0.0,9.99,4.0,Good,27.94,28.36576719,20,No,5405.460000000196,114.6554122,LowspentMediumvaluepayments,278.3380461,Good
44.0,17147.215,1129.934583,2,3.0,4.0,0.0,,,,,,,,,,4.0,1.0,9.99,4.0,Good,27.94,24.05226644,20,No,0.0,89.71952746,LowspentMediumvaluepayments,303.2739309,Good
44.0,17147.215,1129.934583,2,3.0,4.0,0.0,,,,,,,,,,6.0,1.0,9.99,4.0,Good,27.94,23.09881886,20,No,0.0,39.24443655,HighspentMediumvaluepayments,323.7490218,Standard
44.0,1734922.0,1129.934583,2,3.0,4.0,0.0,,,,,,,,,,6.0,0.0,11.99,4.0,Good,27.94,39.78394191,20,No,0.0,99.96440498,LowspentSmallvaluepayments,303.0290534,Standard
44.0,17147.215,1129.934583,2,3.0,4.0,0.0,,,,,,,,,,10.0,3.0,9.99,4.0,,27.94,22.99108768,20,No,0.0,92.77756897,LowspentSmallvaluepayments,310.2158894,Good
44.0,17147.215,1129.934583,2,3.0,4.0,0.0,,,,,,,,,,6.0,1.0,9.99,4.0,Good,27.94,34.73120348,20,No,0.0,10000.0,LowspentLargevaluepayments,290.3763487,Good
19.0,86304.38,7148.031667,5,2.0,12.0,1.0,,,,1.0,,,,,,1.0,10.0,2.67,1.0,Good,27.94,27.68529919,32,No,71.64602218,173.8808702,HighspentMediumvaluepayments,719.2762743,Good
20.0,86304.38,7148.031667,5,2.0,12.0,1.0,,,,1.0,,,,,,1.0,10.0,0.67,1.0,Good,27.94,37.94308263,32,No,71.64602218,720.9256085,LowspentMediumvaluepayments,202.231536,Good
20.0,86304.38,0.0,5,2.0,12.0,1.0,,,,1.0,,,,,,0.0,10.0,2.67,1.0,,27.94,33.06884736,0,No,71.64602218,462.9490419,LowspentLargevaluepayments,450.2081026,Good
774.0,86304.38,7148.031667,5,2.0,12.0,1.0,,,,1.0,,,,,,1.0,11.0,2.67,1.0,Good,27.94,29.26887232,32,No,71.64602218,125.0294482,HighspentSmallvaluepayments,778.1276963,Good
20.0,86304.38,0.0,5,2.0,12.0,1.0,,,,1.0,,,,,,3.0,10.0,2.67,1.0,Good,27.94,33.18435872,32,No,748.2370373,725.8060233,LowspentMediumvaluepayments,197.3511211,Good
20.0,86304.38,6471.440652,5,2.0,12.0,1.0,,,,1.0,,,,,,3.0,10.0,2.67,1.0,Good,27.94,32.90219354,32,No,748.2370373,441.842008,HighspentSmallvaluepayments,461.3151365,Good
21.0,25838.55,2163.2125,4,3.0,15.0,1.0,,,,,1.0,,,,,26.0,15.0,13.73,2.0,Standard,27.94,26.40730329,24,NM,21.34436196,172.5631958,LowspentLargevaluepayments,292.4136922,Standard
21.0,25838.55,0.0,4,3.0,15.0,1.0,,,,,1.0,,,,,29.0,17.0,7.73,2.0,Standard,27.94,36.42399603,24,Yes,21.34436196,250.2825047,LowspentSmallvaluepayments,234.6943833,Standard
21.0,25838.55,0.0,4,3.0,15.0,1.0,,,,,1.0,,,,,22.0,15.0,11.73,2.0,,27.94,36.92139355,24,Yes,21.34436196,157.0707046,LowspentLargevaluepayments,307.9061834,Standard
21.0,25838.55,2163.2125,4,3.0,15.0,1.0,,,,,1.0,,,,,26.0,12.0,10.73,2.0,Standard,27.94,39.95413267,24,NM,21.34436196,140.7263614,LowspentMediumvaluepayments,334.2505267,Standard
21.0,25838.55,2163.2125,4,3.0,15.0,1.0,,,,,1.0,,,,,26.0,17.0,6.73,16.0,,27.94,28.72168345,24,Yes,21.34436196,97.32008414,LowspentSmallvaluepayments,387.6568039,Standard
21.0,25838.55,2163.2125,4,3.0,15.0,1.0,,,,,1.0,,,,,25.0,15.0,11.73,2.0,,27.94,38.15180134,24,Yes,21.34436196,173.6620735,,301.3148145,Standard
22.0,25838.55,2163.2125,4,3.0,15.0,1.0,,,,,1.0,,,,,26.0,15.0,11.73,2.0,Standard,27.94,25.35528975,24,Yes,21.34436196,240.3919572,LowspentSmallvaluepayments,244.5849308,Standard
34.0,130076.8,0.0,4,3.0,10.0,3.0,,,,,,,,3.0,,19.0,14.0,10.43,0.0,Standard,27.94,26.71092693,28,No,302.0151709,978.1433301,LowspentLargevaluepayments,51.21483239,Standard
34.0,130076.8,10613.73333,4,3.0,10.0,0.0,,,,,,,,3.0,,18.0,15.0,9.43,0.0,,27.94,25.92983717,28,No,302.0151709,516.656264,LowspentMediumvaluepayments,522.7018985,Standard
34.0,130076.8,10613.73333,4,3.0,10.0,3.0,,,,,,,,3.0,,21.0,12.0,10.43,0.0,Standard,27.94,31.36421517,28,No,302.0151709,791.0706829,LowspentMediumvaluepayments,248.2874796,Standard
34.0,130076.8,0.0,4,3.0,10.0,3.0,,,,,,,,3.0,,19.0,14.0,10.43,0.0,Standard,27.94,36.12429851,28,No,302.0151709,310.6544824,HighspentSmallvaluepayments,708.7036801,Poor
34.0,130076.8,10613.73333,4,3.0,10.0,3.0,,,,,,,,3.0,,19.0,14.0,10.43,0.0,Standard,27.94,34.96230925,28,No,302.0151709,423.0096333,LowspentMediumvaluepayments,616.3485292,Poor
34.0,130076.8,10613.73333,4,3.0,10.0,3.0,,,,,,,,3.0,,19.0,14.0,10.43,0.0,Standard,27.94,25.40118432,29,NM,302.0151709,872.3769142,LowspentMediumvaluepayments,166.9812483,Poor
35.0,130076.8,0.0,4,3.0,10.0,3.0,,,,,,,,3.0,,20.0,14.0,10.43,0.0,Standard,27.94,26.25436759,29,No,302.0151709,533.297896,LowspentSmallvaluepayments,516.0602664,Poor
35.0,130076.8,10613.73333,4,3.0,10.0,3.0,,,,,,,,3.0,,21.0,15.0,10.43,0.0,Standard,27.94,37.05243548,29,No,302.0151709,938.7160007,LowspentMediumvaluepayments,100.6421617,Standard
37.0,39066.64,3213.553333,3,1.0,8.0,2.0,,,,,,1.0,1.0,,,11.0,3.0,0.0,2.0,Good,27.94,35.16992195,22,NM,34.30112933,99.50706461,HighspentMediumvaluepayments,437.5471394,Good
37.0,39066.64,3213.553333,3,1.0,8.0,2.0,,,,,,1.0,1.0,,,11.0,0.0,0.0,2.0,Good,27.94,39.32150708,22,No,34.30112933,85.30747575,HighspentMediumvaluepayments,451.7467283,Good
37.0,39066.64,3213.553333,3,1.0,8.0,2.0,,,,,,1.0,1.0,,,6.0,0.0,1.22,5.0,Good,27.94,26.04850195,22,No,34.30112933,64.44337803,HighspentMediumvaluepayments,472.610826,Standard
37.0,39066.64,3213.553333,3,1.0,8.0,2.0,,,,,,1.0,1.0,,,11.0,0.0,1.22,5.0,Good,27.94,36.76139253,22,No,34.30112933,10000.0,LowspentSmallvaluepayments,374.9432641,Good
38.0,39066.64,3213.553333,3,1.0,8.0,2.0,,,,,,1.0,1.0,,,11.0,0.0,8.22,5.0,Good,27.94,27.32975338,22,No,34.30112933,50.64787862,HighspentMediumvaluepayments,486.4063254,Good
